caldt,vwretd,vwretx,spindx
20050314,0.005530,0.005498,1206.83
20050315,-0.007464,-0.007468,1197.75
20050316,-0.007990,-0.008083,1188.07
20050317,0.001737,0.001727,1190.21
20050318,-0.000502,-0.000506,1189.65
20050321,-0.004879,-0.004879,1183.78
20050322,-0.010080,-0.010109,1171.71
20050323,0.000719,0.000704,1172.53
20050324,-0.000851,-0.000851,1171.42
20050328,0.002432,0.002432,1174.28
20050329,-0.007431,-0.007682,1165.36
20050330,0.013874,0.013750,1181.41
20050331,-0.000626,-0.000638,1180.59
20050401,-0.006551,-0.006555,1172.92
20050404,0.003059,0.002946,1176.12
20050405,0.004415,0.004399,1181.39
20050406,0.002461,0.002240,1184.07
20050407,0.005962,0.005900,1191.14
20050408,-0.008262,-0.008262,1181.20
20050411,-0.000000,-0.000014,1181.21
20050412,0.005602,0.005544,1187.76
20050413,-0.011597,-0.011696,1173.79
20050414,-0.009980,-0.009980,1162.05
20050415,-0.016666,-0.016669,1142.62
20050418,0.002891,0.002888,1145.98
20050419,0.006010,0.006010,1152.78
20050420,-0.013100,-0.013172,1137.50
20050421,0.019396,0.019381,1159.95
20050422,-0.006543,-0.006583,1152.12
20050425,0.008570,0.008570,1162.10
20050426,-0.008713,-0.008717,1151.74
20050427,0.004135,0.004030,1156.38
20050428,-0.011232,-0.011562,1143.22
20050429,0.011924,0.011920,1156.85
20050502,0.004631,0.004631,1162.16
20050503,-0.000665,-0.000665,1161.17
20050504,0.012439,0.012238,1175.65
20050505,-0.002367,-0.002403,1172.63
20050506,-0.001131,-0.001189,1171.35
20050509,0.006458,0.006445,1178.84
20050510,-0.010715,-0.010738,1166.22
20050511,0.004677,0.004163,1171.11
20050512,-0.010012,-0.010106,1159.36
20050513,-0.004432,-0.004545,1154.05
20050516,0.010269,0.010155,1165.69
20050517,0.006984,0.006852,1173.80
20050518,0.010300,0.010102,1185.56
20050519,0.004722,0.004711,1191.08
20050520,-0.001613,-0.001614,1189.28
20050523,0.003976,0.003969,1193.86
20050524,0.000168,0.000157,1194.07
20050525,-0.003358,-0.003412,1190.01
20050526,0.006507,0.006393,1197.62
20050527,0.001139,0.001023,1198.78
20050531,-0.006018,-0.006024,1191.50
20050601,0.009253,0.008933,1202.27
20050602,0.001899,0.001892,1204.29
20050603,-0.006863,-0.006878,1196.02
20050606,0.001293,0.001244,1197.51
20050607,-0.000229,-0.000290,1197.26
20050608,-0.002030,-0.002192,1194.67
20050609,0.005391,0.005365,1200.93
20050610,-0.002336,-0.002340,1198.11
20050613,0.002484,0.002200,1200.82
20050614,0.002762,0.002741,1203.91
20050615,0.002341,0.002312,1206.58
20050616,0.003619,0.003609,1210.96
20050617,0.004866,0.004864,1216.96
20050620,-0.000713,-0.000715,1216.10
20050621,-0.002065,-0.002080,1213.61
20050622,0.000285,0.000264,1213.88
20050623,-0.010609,-0.010818,1200.73
20050624,-0.007590,-0.007590,1191.57
20050627,-0.000732,-0.000732,1190.69
20050628,0.009353,0.009168,1201.57
20050629,-0.001211,-0.001338,1199.85
20050630,-0.007188,-0.007207,1191.33
20050701,0.002837,0.002727,1194.44
20050705,0.009006,0.008994,1204.99
20050706,-0.008072,-0.008307,1194.94
20050707,0.002497,0.002434,1197.87
20050708,0.011644,0.011644,1211.86
20050711,0.006320,0.006307,1219.44
20050712,0.002328,0.002281,1222.21
20050713,0.000996,0.000878,1223.29
20050714,0.002641,0.002641,1226.50
20050715,0.001158,0.001156,1227.92
20050718,-0.005506,-0.005506,1221.13
20050719,0.006830,0.006827,1229.35
20050720,0.004731,0.004637,1235.20
20050721,-0.006551,-0.006554,1227.04
20050722,0.005308,0.005270,1233.68
20050725,-0.003734,-0.003734,1229.03
20050726,0.001625,0.001625,1231.16
20050727,0.004746,0.004615,1236.79
20050728,0.005865,0.005583,1243.72
20050729,-0.007682,-0.007702,1234.18
20050801,0.000921,0.000918,1235.35
20050802,0.007203,0.007203,1244.12
20050803,0.000961,0.000757,1245.04
20050804,-0.007454,-0.007469,1235.86
20050805,-0.007581,-0.007608,1226.42
20050808,-0.002690,-0.002755,1223.13
20050809,0.006739,0.006735,1231.38
20050810,-0.001457,-0.001879,1229.13
20050811,0.007087,0.006963,1237.81
20050812,-0.005901,-0.005912,1230.39
20050815,0.002988,0.002850,1233.87
20050816,-0.011863,-0.011874,1219.34
20050817,0.000947,0.000666,1220.24
20050818,-0.000896,-0.000934,1219.02
20050819,0.000645,0.000555,1219.71
20050822,0.001575,0.001575,1221.73
20050823,-0.003400,-0.003416,1217.57
20050824,-0.006496,-0.006556,1209.59
20050825,0.002298,0.002290,1212.39
20050826,-0.005893,-0.005908,1205.10
20050829,0.006146,0.006011,1212.28
20050830,-0.003062,-0.003183,1208.41
20050831,0.010118,0.009789,1220.33
20050901,0.001168,0.001166,1221.59
20050902,-0.002892,-0.002919,1218.02
20050906,0.012683,0.012650,1233.39
20050907,0.002604,0.002433,1236.36
20050908,-0.003834,-0.003858,1231.67
20050909,0.007993,0.007993,1241.48
20050912,-0.000658,-0.000702,1240.56
20050913,-0.007330,-0.007603,1231.20
20050914,-0.003321,-0.003343,1227.16
20050915,0.000423,0.000381,1227.73
20050916,0.008105,0.008093,1237.91
20050919,-0.005402,-0.005402,1231.02
20050920,-0.007778,-0.007787,1221.34
20050921,-0.009393,-0.009421,1210.20
20050922,0.003907,0.003694,1214.62
20050923,0.000566,0.000566,1215.29
20050926,0.000305,0.000305,1215.63
20050927,0.000078,0.000063,1215.66
20050928,0.001166,0.000981,1216.89
20050929,0.008925,0.008884,1227.68
20050930,0.001059,0.001055,1228.81
20051003,-0.001686,-0.001689,1226.70
20051004,-0.009810,-0.009915,1214.47
20051005,-0.014432,-0.014791,1196.39
20051006,-0.004147,-0.004154,1191.49
20051007,0.003787,0.003773,1195.90
20051010,-0.007140,-0.007140,1187.33
20051011,-0.001927,-0.001997,1184.87
20051012,-0.005934,-0.006048,1177.68
20051013,-0.000623,-0.000632,1176.84
20051014,0.008248,0.008245,1186.57
20051017,0.003047,0.003047,1190.10
20051018,-0.009960,-0.009962,1178.14
20051019,0.015021,0.014929,1195.76
20051020,-0.015011,-0.015041,1177.80
20051021,0.001616,0.001616,1179.59
20051024,0.016779,0.016750,1199.38
20051025,-0.002480,-0.002480,1196.54
20051026,-0.004176,-0.004189,1191.38
20051027,-0.010418,-0.010551,1178.90
20051028,0.016581,0.016495,1198.41
20051031,0.007511,0.007511,1207.01
20051101,-0.003382,-0.003382,1202.76
20051102,0.010144,0.010007,1214.76
20051103,0.004592,0.004265,1219.94
20051104,0.000277,0.000275,1220.14
20051107,0.002369,0.002327,1222.81
20051108,-0.002964,-0.003440,1218.59
20051109,0.001656,0.001606,1220.65
20051110,0.008832,0.008646,1230.96
20051111,0.003027,0.003027,1234.72
20051114,-0.000716,-0.000830,1233.76
20051115,-0.003739,-0.003851,1229.01
20051116,0.002052,0.001850,1231.21
20051117,0.009395,0.009376,1242.80
20051118,0.004443,0.004316,1248.27
20051121,0.005291,0.005283,1254.85
20051122,0.005053,0.005002,1261.23
20051123,0.003624,0.003573,1265.61
20051125,0.002014,0.002002,1268.25
20051128,-0.008404,-0.008530,1257.46
20051129,0.000076,-0.000114,1257.48
20051130,-0.006012,-0.006338,1249.48
20051201,0.012035,0.012031,1264.67
20051202,0.000414,0.000414,1265.08
20051205,-0.002464,-0.002508,1262.09
20051206,0.001262,0.001244,1263.70
20051207,-0.004769,-0.004967,1257.37
20051208,-0.001017,-0.001109,1255.84
20051209,0.002859,0.002849,1259.37
20051212,0.001008,0.000973,1260.43
20051213,0.005631,0.005550,1267.43
20051214,0.004246,0.004168,1272.74
20051215,-0.001405,-0.001470,1270.94
20051216,-0.002829,-0.002842,1267.32
20051219,-0.005893,-0.005893,1259.92
20051220,-0.000320,-0.000345,1259.62
20051221,0.002485,0.002467,1262.79
20051222,0.004371,0.004136,1268.12
20051223,0.000513,0.000370,1268.66
20051227,-0.009530,-0.009531,1256.54
20051228,0.001441,0.001253,1258.17
20051229,-0.002898,-0.002968,1254.42
20051230,-0.004988,-0.004991,1248.29
20060103,0.016341,0.016340,1268.80
20060104,0.003931,0.003736,1273.46
20060105,0.000028,0.000021,1273.48
20060106,0.009559,0.009322,1285.45
20060109,0.003710,0.003708,1290.15
20060110,-0.000340,-0.000394,1289.69
20060111,0.003637,0.003496,1294.18
20060112,-0.006328,-0.006336,1286.06
20060113,0.001146,0.001141,1287.61
20060117,-0.003727,-0.003727,1282.93
20060118,-0.003855,-0.003962,1277.93
20060119,0.005627,0.005621,1285.04
20060120,-0.018242,-0.018251,1261.49
20060123,0.001952,0.001938,1263.82
20060124,0.002346,0.002333,1266.86
20060125,-0.001663,-0.001684,1264.68
20060126,0.007313,0.007284,1273.83
20060127,0.007846,0.007748,1283.72
20060130,0.001336,0.001291,1285.20
20060131,-0.004009,-0.004011,1280.08
20060201,0.001960,0.001844,1282.46
20060202,-0.008613,-0.008871,1270.84
20060203,-0.005509,-0.005579,1264.03
20060206,0.000660,0.000644,1265.02
20060207,-0.008058,-0.008087,1254.78
20060208,0.009058,0.008649,1265.65
20060209,-0.001368,-0.001420,1263.78
20060210,0.002512,0.002463,1266.99
20060213,-0.003194,-0.003338,1262.86
20060214,0.010232,0.010113,1275.53
20060215,0.003883,0.003638,1280.00
20060216,0.007384,0.007320,1289.38
20060217,-0.001742,-0.001750,1287.24
20060221,-0.003292,-0.003297,1283.03
20060222,0.007578,0.007484,1292.67
20060223,-0.003420,-0.003676,1287.79
20060224,0.001314,0.001169,1289.43
20060227,0.003840,0.003667,1294.12
20060228,-0.010478,-0.010491,1280.66
20060301,0.008457,0.008191,1291.24
20060302,-0.001631,-0.001645,1289.14
20060303,-0.001352,-0.001372,1287.23
20060306,-0.006979,-0.007019,1278.26
20060307,-0.001836,-0.001883,1275.88
20060308,0.002283,0.001999,1278.47
20060309,-0.004849,-0.004868,1272.23
20060310,0.007390,0.007387,1281.58
20060313,0.002234,0.001934,1284.13
20060314,0.010364,0.010364,1297.48
20060315,0.004471,0.004381,1303.02
20060316,0.002011,0.001988,1305.33
20060317,0.001535,0.001530,1307.25
20060320,-0.001426,-0.001428,1305.08
20060321,-0.006015,-0.006026,1297.23
20060322,0.005919,0.005899,1305.04
20060323,-0.002579,-0.002582,1301.67
20060324,0.000929,0.000929,1302.95
20060327,-0.001102,-0.001102,1301.61
20060328,-0.006381,-0.006389,1293.23
20060329,0.007607,0.007431,1302.89
20060330,-0.002014,-0.002071,1300.25
20060331,-0.004060,-0.004066,1294.83
20060403,0.002187,0.002179,1297.81
20060404,0.006185,0.006086,1305.93
20060405,0.004393,0.004294,1311.56
20060406,-0.001739,-0.001976,1309.04
20060407,-0.010410,-0.010418,1295.50
20060410,0.000812,0.000789,1296.60
20060411,-0.007571,-0.007741,1286.57
20060412,0.001395,0.001385,1288.12
20060413,0.000549,0.000546,1289.12
20060417,-0.002936,-0.002936,1285.33
20060418,0.017268,0.017265,1307.65
20060419,0.001975,0.001883,1309.93
20060420,0.001144,0.001112,1311.46
20060421,-0.000263,-0.000275,1311.28
20060424,-0.002285,-0.002300,1308.11
20060425,-0.004814,-0.004814,1301.74
20060426,0.002912,0.002810,1305.41
20060427,0.003428,0.003156,1309.72
20060428,0.000130,0.000110,1310.61
20060501,-0.004030,-0.004032,1305.19
20060502,0.006031,0.006031,1313.21
20060503,-0.003810,-0.003996,1307.85
20060504,0.003361,0.003324,1312.25
20060505,0.010378,0.010358,1325.76
20060508,-0.000732,-0.000816,1324.66
20060509,0.000369,0.000355,1325.14
20060510,-0.001231,-0.001658,1322.85
20060511,-0.012812,-0.012967,1305.92
20060512,-0.011258,-0.011326,1291.24
20060515,0.002776,0.002659,1294.50
20060516,-0.001848,-0.001862,1292.08
20060517,-0.016619,-0.016912,1270.32
20060518,-0.006328,-0.006373,1261.81
20060519,0.004042,0.004042,1267.03
20060522,-0.003819,-0.003821,1262.07
20060523,-0.004235,-0.004247,1256.58
20060524,0.001800,0.001762,1258.57
20060525,0.011691,0.011571,1272.88
20060526,0.005726,0.005596,1280.16
20060530,-0.015789,-0.015889,1259.84
20060531,0.008296,0.007938,1270.09
20060601,0.012175,0.012148,1285.71
20060602,0.001792,0.001790,1288.22
20060605,-0.017655,-0.017700,1265.29
20060606,-0.001243,-0.001288,1263.85
20060607,-0.005803,-0.006003,1256.15
20060608,0.001489,0.001431,1257.93
20060609,-0.004422,-0.004422,1252.30
20060612,-0.012678,-0.012701,1236.40
20060613,-0.009978,-0.010245,1223.69
20060614,0.005326,0.005292,1230.04
20060615,0.021335,0.021312,1256.16
20060616,-0.003563,-0.003566,1251.54
20060619,-0.008887,-0.008887,1240.14
20060620,-0.000005,-0.000023,1240.12
20060621,0.009863,0.009835,1252.20
20060622,-0.005087,-0.005314,1245.60
20060623,-0.000932,-0.000936,1244.50
20060626,0.004783,0.004783,1250.56
20060627,-0.009043,-0.009051,1239.20
20060628,0.005639,0.005450,1246.00
20060629,0.021357,0.021308,1272.87
20060630,-0.001923,-0.001933,1270.20
20060703,0.007765,0.007656,1280.19
20060705,-0.007198,-0.007315,1270.91
20060706,0.002673,0.002420,1274.08
20060707,-0.006819,-0.006819,1265.48
20060710,0.001586,0.001576,1267.34
20060711,0.004022,0.003957,1272.52
20060712,-0.010929,-0.011040,1258.60
20060713,-0.013011,-0.013027,1242.29
20060714,-0.005010,-0.005013,1236.20
20060717,-0.001411,-0.001411,1234.49
20060718,0.001942,0.001925,1236.86
20060719,0.018576,0.018474,1259.81
20060720,-0.008438,-0.008439,1249.13
20060721,-0.006877,-0.006890,1240.29
20060724,0.016571,0.016542,1260.91
20060725,0.006597,0.006597,1268.88
20060726,-0.000387,-0.000397,1268.40
20060727,-0.004176,-0.004331,1263.20
20060728,0.012279,0.012234,1278.55
20060731,-0.001447,-0.001456,1276.66
20060801,-0.004591,-0.004591,1270.92
20060802,0.006216,0.006065,1278.55
20060803,0.001721,0.001419,1280.27
20060804,-0.000530,-0.000540,1279.36
20060807,-0.002774,-0.002818,1275.77
20060808,-0.003224,-0.003294,1271.48
20060809,-0.004192,-0.004464,1265.95
20060810,0.004944,0.004769,1271.81
20060811,-0.003862,-0.003997,1266.74
20060814,0.001336,0.001276,1268.21
20060815,0.013633,0.013525,1285.58
20060816,0.007743,0.007475,1295.43
20060817,0.001772,0.001739,1297.48
20060818,0.003713,0.003713,1302.30
20060821,-0.003634,-0.003634,1297.52
20060822,0.000837,0.000837,1298.82
20060823,-0.004445,-0.004528,1292.99
20060824,0.002327,0.002306,1296.06
20060825,-0.000648,-0.000752,1295.09
20060828,0.005286,0.005286,1301.78
20060829,0.002227,0.002066,1304.28
20060830,0.000458,0.000012,1304.27
20060831,-0.000215,-0.000228,1303.82
20060901,0.005495,0.005479,1311.01
20060905,0.001805,0.001755,1313.25
20060906,-0.009614,-0.009774,1300.26
20060907,-0.004711,-0.004759,1294.02
20060908,0.003973,0.003973,1298.92
20060911,0.000631,0.000585,1299.54
20060912,0.010463,0.010451,1313.11
20060913,0.004132,0.003836,1318.07
20060914,-0.001123,-0.001171,1316.28
20060915,0.002670,0.002668,1319.87
20060918,0.000980,0.000971,1321.18
20060919,-0.002129,-0.002139,1318.31
20060920,0.005368,0.005337,1325.18
20060921,-0.005158,-0.005370,1318.03
20060922,-0.002552,-0.002552,1314.78
20060925,0.008747,0.008747,1326.37
20060926,0.007516,0.007497,1336.34
20060927,0.000458,0.000271,1336.59
20060928,0.001996,0.001974,1339.15
20060929,-0.002545,-0.002553,1335.85
20061002,-0.003403,-0.003425,1331.32
20061003,0.002116,0.002111,1334.11
20061004,0.012186,0.011959,1350.22
20061005,0.002456,0.002181,1353.22
20061006,-0.002666,-0.002666,1349.58
20061009,0.000848,0.000848,1350.66
20061010,0.002047,0.002016,1353.42
20061011,-0.002461,-0.002561,1349.95
20061012,0.009525,0.009513,1362.83
20061013,0.002007,0.002004,1365.62
20061016,0.002565,0.002559,1369.05
20061017,-0.003710,-0.003710,1364.05
20061018,0.001525,0.001437,1365.96
20061019,0.000659,0.000621,1366.96
20061020,0.001424,0.001410,1368.60
20061023,0.006464,0.006451,1377.02
20061024,0.000292,0.000292,1377.38
20061025,0.003276,0.003263,1382.22
20061026,0.005140,0.005074,1389.08
20061027,-0.008419,-0.008555,1377.34
20061030,0.000385,0.000347,1377.93
20061031,-0.000015,-0.000015,1377.94
20061101,-0.007139,-0.007267,1367.81
20061102,-0.000248,-0.000509,1367.34
20061103,-0.002315,-0.002384,1364.30
20061106,0.011245,0.011215,1379.78
20061107,0.002231,0.002210,1382.84
20061108,0.002306,0.002063,1385.72
20061109,-0.005224,-0.005425,1378.33
20061110,0.001826,0.001826,1380.90
20061113,0.002777,0.002542,1384.42
20061114,0.006538,0.006414,1393.22
20061115,0.002720,0.002487,1396.57
20061116,0.002256,0.002229,1399.76
20061117,0.000995,0.000991,1401.20
20061120,-0.000435,-0.000456,1400.50
20061121,0.001679,0.001632,1402.81
20061122,0.002671,0.002599,1406.09
20061124,-0.003604,-0.003706,1400.95
20061127,-0.013792,-0.013792,1381.90
20061128,0.003569,0.003363,1386.72
20061129,0.009591,0.009146,1399.48
20061130,0.000785,0.000772,1400.63
20061201,-0.003007,-0.003007,1396.71
20061204,0.009022,0.008994,1409.12
20061205,0.003997,0.003969,1414.76
20061206,-0.001066,-0.001321,1412.90
20061207,-0.003949,-0.003982,1407.29
20061208,0.001850,0.001833,1409.84
20061211,0.002274,0.002254,1413.04
20061212,-0.001092,-0.001116,1411.56
20061213,0.001403,0.001202,1413.21
20061214,0.008789,0.008709,1425.49
20061215,0.001105,0.001099,1427.09
20061218,-0.003338,-0.003339,1422.48
20061219,0.002107,0.002066,1425.55
20061220,-0.001365,-0.001399,1423.53
20061221,-0.003446,-0.003666,1418.30
20061222,-0.005147,-0.005286,1410.76
20061226,0.004361,0.004351,1416.90
20061227,0.007192,0.006930,1426.84
20061228,-0.001451,-0.001498,1424.73
20061229,-0.004457,-0.004470,1418.30
20070103,-0.000563,-0.000749,1416.60
20070104,0.001260,0.001260,1418.34
20070105,-0.006120,-0.006120,1409.71
20070108,0.002546,0.002242,1412.84
20070109,-0.000375,-0.000375,1412.11
20070110,0.002038,0.001919,1414.85
20070111,0.006531,0.006523,1423.82
20070112,0.004775,0.004774,1430.73
20070116,0.000817,0.000817,1431.90
20070117,-0.000865,-0.000953,1430.62
20070118,-0.002969,-0.002992,1426.37
20070119,0.002904,0.002893,1430.50
20070122,-0.005188,-0.005208,1422.95
20070123,0.003396,0.003396,1427.99
20070124,0.008468,0.008442,1440.13
20070125,-0.011029,-0.011038,1423.90
20070126,-0.001190,-0.001190,1422.18
20070129,-0.001004,-0.001111,1420.62
20070130,0.005687,0.005670,1428.82
20070131,0.006774,0.006661,1438.24
20070201,0.005568,0.005333,1445.94
20070202,0.001683,0.001677,1448.39
20070205,-0.000834,-0.000929,1446.99
20070206,0.000685,0.000679,1448.00
20070207,0.001834,0.001431,1450.02
20070208,-0.001081,-0.001101,1448.31
20070209,-0.006948,-0.006984,1438.06
20070212,-0.003256,-0.003303,1433.37
20070213,0.007644,0.007456,1444.26
20070214,0.007753,0.007504,1455.30
20070215,0.001290,0.001203,1456.81
20070216,-0.000821,-0.000849,1455.54
20070220,0.003142,0.003139,1459.68
20070221,-0.001342,-0.001400,1457.63
20070222,-0.000633,-0.000858,1456.38
20070223,-0.003514,-0.003622,1451.19
20070226,-0.001029,-0.001153,1449.37
20070227,-0.034485,-0.034579,1399.04
20070228,0.005525,0.005234,1406.82
20070301,-0.002440,-0.002457,1403.17
20070302,-0.011395,-0.011397,1387.17
20070305,-0.009372,-0.009411,1374.12
20070306,0.015521,0.015478,1395.41
20070307,-0.002256,-0.002533,1391.97
20070308,0.007116,0.007054,1401.89
20070309,0.000661,0.000660,1402.85
20070312,0.002718,0.002685,1406.60
20070313,-0.020177,-0.020461,1377.95
20070314,0.006684,0.006586,1387.17
20070315,0.003798,0.003754,1392.28
20070316,-0.003768,-0.003771,1386.95
20070319,0.010896,0.010896,1402.06
20070320,0.006342,0.006329,1410.94
20070321,0.017155,0.017135,1435.04
20070322,-0.000291,-0.000291,1434.54
20070323,0.001041,0.001041,1436.11
20070326,0.000892,0.000892,1437.50
20070327,-0.006174,-0.006180,1428.61
20070328,-0.007799,-0.008017,1417.23
20070329,0.003753,0.003714,1422.53
20070330,-0.001100,-0.001108,1420.86
20070402,0.002639,0.002631,1424.55
20070403,0.009583,0.009242,1437.77
20070404,0.001116,0.001100,1439.37
20070405,0.003259,0.002968,1443.76
20070409,0.000647,0.000639,1444.61
20070410,0.002507,0.002485,1448.39
20070411,-0.006686,-0.006792,1438.87
20070412,0.006138,0.006128,1447.80
20070413,0.003390,0.003387,1452.85
20070416,0.010951,0.010945,1468.47
20070417,0.002093,0.002093,1471.48
20070418,0.000639,0.000632,1472.50
20070419,-0.001267,-0.001285,1470.73
20070420,0.009388,0.009356,1484.35
20070423,-0.002352,-0.002369,1480.93
20070424,-0.000419,-0.000419,1480.41
20070425,0.010188,0.010092,1495.42
20070426,-0.000542,-0.000638,1494.25
20070427,-0.000027,-0.000063,1494.07
20070430,-0.007830,-0.007834,1482.37
20070501,0.002661,0.002661,1486.30
20070502,0.006539,0.006427,1495.92
20070503,0.004588,0.004303,1502.39
20070504,0.002098,0.002073,1505.62
20070507,0.002619,0.002587,1509.48
20070508,-0.001141,-0.001223,1507.72
20070509,0.003426,0.003163,1512.58
20070510,-0.013742,-0.013900,1491.47
20070511,0.009678,0.009571,1505.85
20070514,-0.001727,-0.001785,1503.15
20070515,-0.001277,-0.001374,1501.19
