% VW returns of portfolios sorted on historical liquidity betas, Jan 1968 -- Dec 2018
% 1	2	3	4	5	6	7	8	9	10	10-1
 -0.00418657	  0.01167568	  0.05922076	 -0.00321178	 -0.03921975	 -0.00294483	 -0.01758383	 -0.03865994	 -0.02745998	  0.01290091	  0.01708748
 -0.15636082	 -0.13647462	 -0.12763442	 -0.11394519	 -0.10163134	 -0.09514818	 -0.12762463	 -0.09112759	 -0.09993762	 -0.12493170	  0.03142911
  0.05333735	  0.05330037	  0.08545239	  0.05820276	  0.04797843	  0.04153977	  0.04433182	  0.04641559	  0.04422536	  0.04300713	 -0.01033023
  0.07866907	  0.06663723	  0.05269728	  0.05648807	  0.06407950	  0.04440345	  0.07694130	  0.06780037	  0.06713400	  0.07186326	 -0.00680581
  0.03352059	  0.04952894	  0.01954779	  0.04265952	  0.03245313	  0.03361166	  0.03581647	  0.04206694	  0.03368897	  0.04439064	  0.01087005
  0.09591054	  0.07044781	  0.05792110	  0.06150414	  0.06768234	  0.05116114	  0.08084672	  0.08322682	  0.08625215	  0.08769415	 -0.00821639
  0.03910214	  0.02531877	 -0.00069324	  0.01613001	  0.01984534	  0.02498344	  0.03868767	  0.02383185	  0.00771228	  0.04981456	  0.01071242
  0.04772326	  0.00849978	  0.01537685	  0.01727569	  0.02825182	  0.02480226	  0.05731792	  0.02326531	  0.03811114	  0.06111936	  0.01339611
  0.01397815	  0.00481451	  0.02893689	  0.02261627	 -0.00408787	  0.03417076	 -0.00063002	  0.01391416	  0.00110247	  0.04166623	  0.02768808
  0.11286969	  0.11812119	  0.13584886	  0.09266973	  0.07486772	  0.11828036	  0.10775388	  0.07756556	  0.07017274	  0.13992150	  0.02705181
 -0.04931805	 -0.03595913	 -0.03492380	 -0.03292452	 -0.01467507	 -0.04585603	 -0.03489464	 -0.00969726	 -0.00876001	 -0.02120000	  0.02811805
 -0.06778415	 -0.06420969	 -0.07436900	 -0.05656035	 -0.03167920	 -0.00621958	 -0.02999820	 -0.01575624	 -0.03157599	 -0.02630313	  0.04148102
  0.01059497	  0.00248051	  0.01662604	  0.02429713	  0.01241226	  0.02098071	  0.02646754	  0.02859845	  0.02129137	  0.01113568	  0.00054072
  0.07429129	  0.05417377	  0.06188566	  0.04044137	  0.01056233	  0.03297429	  0.05481984	  0.05159555	  0.05520107	  0.09041396	  0.01612267
  0.00024350	 -0.01335886	 -0.04520497	 -0.01258973	 -0.01347552	 -0.00557763	  0.01007066	 -0.00983367	  0.01809554	 -0.01272370	 -0.01296720
